Category,thread_id,post_id,title,author,time,content,nesting_level,is_first_post,page_num,url
divorce,47,48,And for lack of a creeper forum §,You-posted-here,2023/12/7 22:06,reply to this post rate flag And for lack of a creeper forum § < You-posted-here > 2023-12-07 22:06 https://forums.craigslist.org/?ID=329057517,1,FALSE,2,https://forums.craigslist.org/?act=Q&ID=329057517
divorce,47,49,Google translate? §,westst,2023/12/15 7:30,reply to this post rate flag Google translate? § < westst > 2023-12-15 07:30 https://forums.craigslist.org/?ID=329137189,1,FALSE,2,https://forums.craigslist.org/?act=Q&ID=329137189
divorce,50,50,Marriage is a sucker bet.,OneBigBlob,2023/10/31 22:27,reply to this post rate flag Marriage is a sucker bet. < OneBigBlob > 2023-10-31 22:27 I'll bet half of of my personal assets that we'll be in love forever. https://forums.craigslist.org/?ID=328667832,0,TRUE,2,https://forums.craigslist.org/?act=Q&ID=328667832
divorce,50,51,Females now cheat with impunity. STDs rampant §,HurDur,2023/11/10 10:12,reply to this post rate flag Females now cheat with impunity. STDs rampant § < HurDur > 2023-11-10 10:12 https://forums.craigslist.org/?ID=328764100,1,FALSE,2,https://forums.craigslist.org/?act=Q&ID=328764100
divorce,50,52,They learned it from guys like you.,OneBigBlob,2023/11/11 4:30,"reply to this post rate flag They learned it from guys like you. < OneBigBlob > 2023-11-11 04:30 ""If you can't beat 'em, join 'em"" https://forums.craigslist.org/?ID=328771046",2,FALSE,2,https://forums.craigslist.org/?act=Q&ID=328771046
divorce,50,53,lol,BadCLOpinions,2024/6/12 12:18,"reply to this post rate flag lol < BadCLOpinions > 2024-06-12 12:18 This is the perfect female response. To any man reading this, just go back and savor the pure primitive ignorance of the comment above. This is a perfect representation of the modern American woman. No evidence, commenting to a stranger on the internet who could be a woman or gay for all she knows. (her comment history makes it clear that she is indeed female) Just all hate, ignorance, and attention seeking. I am smiling big rn. https://forums.craigslist.org/?ID=331166586",3,FALSE,2,https://forums.craigslist.org/?act=Q&ID=331166586
divorce,50,54,In reality so is she,-,2023/12/3 23:02,"reply to this post rate flag In reality so is she < - > 2023-12-03 23:02 The stupidity is to marry somebody who is far away from your income level, that's where the gambling happened. Ask Kelly Clarkson, paying $115k a month in spousal support, $45k a month in child support (they do co parent) and a transfer of $1.3 million to the ex. I think Janet Jackson had to pay $10 million to her 2nd husband because he managed to torpedo the prenup in court. https://forums.craigslist.org/?ID=329005184",1,FALSE,2,https://forums.craigslist.org/?act=Q&ID=329005184
divorce,50,55,"True, but it's a system rigged against men",txp135,2023/12/6 6:47,"reply to this post rate flag True, but it's a system rigged against men < txp135 > 2023-12-06 06:47 Women usually don't get ""happiness"" out of being ""successful"". The court favors whichever pays more. https://forums.craigslist.org/?ID=329031751",2,FALSE,2,https://forums.craigslist.org/?act=Q&ID=329031751
divorce,50,56,"Nah, rigged against whomever makes more",nobodyatdevnull,2023/12/6 18:42,"reply to this post rate flag Nah, rigged against whomever makes more < nobodyatdevnull > 2023-12-06 18:42 Which traditionally where men but nowadays anybody that makes more than their spouse can get screwed. Florida is one of the most recent states to get rid of lifetime alimony, which was truly bonding into serfdom one individual to another for the rest of their natural life. People were pretty much forced to continue working pass retirement age because there was no getting rid of that ""responsibility"". Getting married means getting married to both a spouse and to the government. Sorry, not my cup of tea. https://forums.craigslist.org/?ID=329043186",3,FALSE,2,https://forums.craigslist.org/?act=Q&ID=329043186
divorce,50,57,I agree but women only want to get married to,txp135,2024/1/8 10:53,reply to this post rate flag I agree but women only want to get married to < txp135 > 2024-01-08 10:53 men who make more than them. https://forums.craigslist.org/?ID=329396407,4,FALSE,2,https://forums.craigslist.org/?act=Q&ID=329396407
divorce,50,58,After and your death,She-also-,2023/12/7 13:44,reply to this post rate flag After and your death < She-also- > 2023-12-07 13:44 Gets half of your social security Live long and prosper 🖖 https://forums.craigslist.org/?ID=329052526,1,FALSE,2,https://forums.craigslist.org/?act=Q&ID=329052526
divorce,59,59,Seeking Bro for Divorce Talk / Support,No-Regerts,2023/9/15 16:36,"reply to this post rate flag Seeking Bro for Divorce Talk / Support < No-Regerts > 2023-09-15 16:36 I really need to talk. I’m a loner and have plenty acquaintances via work, wife, etc., but no one I feel comfortable with this subject. Married 28 years. Our one kid is grown and on their own for years now. I love my wife as a friend only. We have not been intimate for years, nor would I want to be with her. But I cannot go on without someone to love, with intimacy. Also, she presumes that she may decide major life issues for the both of us, and is very stubborn and bossy. That is not right for me. The issue is that I have some kind of fear or mental block about telling her that I want a divorce. I know her very well. When I tell her she may become suicidal, maybe homicidal, or evil in some other way. A woman scorned is something to fear. I absolutely will take care of her, give her everything, house, all the money in the bank, alimony. It’s all worth it to buy my life back. She has not worked for 30 years, and I have a high income. I just can’t seem to say the words “I love you, I will take care of you, BUT I want a divorce.” Someone said “Maybe you still love her and deep down you do not really want to break up.” No. I feel like a prisoner, with no control over my own life. If I can get over the hump of saying those words, to get the ball rolling, then I think I can handle it from there. (Barring any suicide or homicide or other extreme destructive behavior.) In a way, if she goes the route of anger, that makes it easier for me. The real problem I have is that I am over empathetic in general toward all people. I feel the pain of others. If she falls apart and says this is too much to handle and she can’t go on living, then I may crumble. That is not due to doubt in my mind. I cannot bear seeing others suffer. She knows that and will absolutely use it to manipulate me. I’m stuck, I’m miserable, and do not want to continue to live my life this way. Any advice appreciated. https://forums.craigslist.org/?ID=328182649",0,TRUE,2,https://forums.craigslist.org/?act=Q&ID=328182649
divorce,59,60,Good luck,longmayurun,2023/9/16 15:01,reply to this post rate flag Good luck < longmayurun > 2023-09-16 15:01 Sounds like she's a narcissist that has you totally confused if you just want someone to listen to let me know I've been told I'm a good listener I've talked to plenty of friends that have had problems with their wives good luck https://forums.craigslist.org/?ID=328191002,1,FALSE,2,https://forums.craigslist.org/?act=Q&ID=328191002
divorce,59,61,In the past,longmayurun,2023/9/16 15:05,reply to this post rate flag In the past < longmayurun > 2023-09-16 15:05 Sometimes if we don't forget the past and we just live Where We Are we don't have the problems in the past there's no reason to carry that with you all day if it's not going to change. You need to live your life the best you can right now do what you want make yourself a better man you are a good man don't forget that! https://forums.craigslist.org/?ID=328191030,2,FALSE,2,https://forums.craigslist.org/?act=Q&ID=328191030
divorce,59,62,Nice advice. And useless when so many of,-,2023/10/24 11:41,reply to this post rate flag Nice advice. And useless when so many of < - > 2023-10-24 11:41 these women have as their singular goal in divorce: DESTROYING the man https://forums.craigslist.org/?ID=328586467,3,FALSE,2,https://forums.craigslist.org/?act=Q&ID=328586467
divorce,59,63,Write her a dear Jane letter and go on a cruise.,NoIdiotPlease,2023/9/16 21:13,"reply to this post rate flag Write her a dear Jane letter and go on a cruise. < NoIdiotPlease > 2023-09-16 21:13 Dear Jane, oh how I hate to write. Dear Jane, but I have got to let you know tonight, that my love for you has died, like the grass laid upon the lawn... You need to get on a cruise for a week and enjoy the trip without any phone calls. She will first be shocked, then angry, then in denial. But, after a week she will come to an understanding that sex was missing, love is gone. It’s better to part ways and take the house, and money. https://forums.craigslist.org/?ID=328193527",1,FALSE,2,https://forums.craigslist.org/?act=Q&ID=328193527
divorce,59,64,Dear Jane,-,2023/9/18 20:45,reply to this post rate flag Dear Jane < - > 2023-09-18 20:45 You have inspired me to seek my higher calling. Im moving to Tibet to study in a monastery. It's really gonna happen don't try to stop me. Ive contacted a Lawyer who will handle all the details. sincerely your unhappy ex https://forums.craigslist.org/?ID=328212241,2,FALSE,2,https://forums.craigslist.org/?act=Q&ID=328212241
divorce,59,65,Well that was quick,MacMajor01,2023/10/6 5:33,reply to this post rate flag Well that was quick < MacMajor01 > 2023-10-06 05:33 Glad you got it all figured out in 9 days lol (since your first post) Seriously. Good Luck! https://forums.craigslist.org/?ID=328397966,3,FALSE,2,https://forums.craigslist.org/?act=Q&ID=328397966
divorce,59,66,Thank you!,No-Regerts,2023/10/11 16:27,"reply to this post rate flag Thank you! < No-Regerts > 2023-10-11 16:27 Thank you for the ready-to-use Dear Jane letter. That would work, but in my case I have to do it in person, even though it will be difficult. https://forums.craigslist.org/?ID=328456482",3,FALSE,2,https://forums.craigslist.org/?act=Q&ID=328456482
divorce,59,67,chatting,wolfcreeker,2023/9/18 11:48,"reply to this post rate flag chatting < wolfcreeker > 2023-09-18 11:48 I'd talk to you. In Parker, no idea how to contact. No advice or ideas, but our situations are similar enough that it might help just to vent about it. Look in missed connections I guess. https://forums.craigslist.org/?ID=328207095",1,FALSE,2,https://forums.craigslist.org/?act=Q&ID=328207095
divorce,59,68,"I have posted in Denver, Missed Connections",No-Regerts,2023/10/11 16:24,"reply to this post rate flag I have posted in Denver, Missed Connections < No-Regerts > 2023-10-11 16:24 Hey dude, I posted a few days after your reply, but didn’t catch you. The post got flagged after a day, no idea why. I just now posted again, using the style of other posts in missed connections. Hope you catch it. I’ll buy you a beer or three. https://forums.craigslist.org/?ID=328456448",2,FALSE,2,https://forums.craigslist.org/?act=Q&ID=328456448
divorce,59,69,guys don't talk divorce,bro-,2023/9/18 20:40,"reply to this post rate flag guys don't talk divorce < bro- > 2023-09-18 20:40 been through two of them, you presume that she presumes, big fail she not a frail little bird that needs protecting, you're the frail one. guys never say I love you but I want a divorce, ridiculous what are you a Teen age troll stuck in junior high You cant handle shit, you married mommy try paragraphs moron Lawyers aint there to hold your hand they are expensive. 5 easy steps Get a lawyer, move out, learn how to order out, get a hobby, option 1 see shrink option 2 become a man whore https://forums.craigslist.org/?ID=328212230",1,FALSE,2,https://forums.craigslist.org/?act=Q&ID=328212230
divorce,59,70,"I think you need a therapist, not a bro!",MacMajor01,2023/10/6 5:31,"reply to this post rate flag I think you need a therapist, not a bro! < MacMajor01 > 2023-10-06 05:31 Here is one thing you do not want to say ""I will take care of you"". No, you won't! If you ever want to move on with another woman, then you better not still be taking care of the last one!! You definitely need the support to get through this, but a therapist is likely your best bet! Especially if you know you will cave, and she knows you will cave, she will manipulate the situation, and you don't need that at all! You are not responsible for the actions or reactions of others, period! You've got to take care of you! Everyone else is second! Your happiness is on you, do what you have to do to get it! If she wants to be angry, be sad, be suicidal, be whatever, that's on her and only her! Has she played that suicide card a lot? If so, then she's bluffing to get her way, and that is just pathetic! You may need more than just meer general support... I know I've said it twice already, but if you are a real pushover, then professional help sounds like something you've been needing. Don't be a pushover! Woman don't love it, they just use it, and to their advantage, and you wouldn't be happy with a woman like that... just like you are not happy now. Good Luck! https://forums.craigslist.org/?ID=328397954",1,FALSE,2,https://forums.craigslist.org/?act=Q&ID=328397954
divorce,59,71,Well Said,captwiggum,2023/10/6 8:36,reply to this post rate flag Well Said < captwiggum > 2023-10-06 08:36 Thank you. Good advice. I have free counseling through my insurance. I will get that going. https://forums.craigslist.org/?ID=328400253,2,FALSE,2,https://forums.craigslist.org/?act=Q&ID=328400253
divorce,59,72,^a bro he gets it. On and LAWYER UP! §,-,2023/10/24 11:03,reply to this post rate flag ^a bro he gets it. On and LAWYER UP! § < - > 2023-10-24 11:03 https://forums.craigslist.org/?ID=328585810,2,FALSE,2,https://forums.craigslist.org/?act=Q&ID=328585810
divorce,59,73,Go to church with the wife,nevd24,2023/10/10 18:41,"reply to this post rate flag Go to church with the wife < nevd24 > 2023-10-10 18:41 and talk to the pastor, Rev. https://forums.craigslist.org/?ID=328445277",1,FALSE,2,https://forums.craigslist.org/?act=Q&ID=328445277
divorce,59,74,Why would you suggest a Pastor &,MacMajor01,2023/10/11 6:52,"reply to this post rate flag Why would you suggest a Pastor & < MacMajor01 > 2023-10-11 06:52 Why would he do that? Pulled from what he said, but not necessarily out of context, sums up how he feels in a nutshell. He wants a fix for his life... not his marriage, he's done with that. Quotes from his original post/thread starter: I love my wife as a friend only. We have not been intimate for years... ...nor would I want to be with her. That is not right for me. ...I want a divorce ...It’s all worth it to buy my life back ...can’t seem to say the words “I love you... (says again) ...I want a divorce. I feel like a prisoner... ...with no control over my own life. I am over empathetic... ...That is not due to doubt in my mind. I’m stuck... ...I’m miserable... ...and do not want to continue to live my life this way. ------- That does not sound like someone that would benefit from Pastor or Marriage Counseling. https://forums.craigslist.org/?ID=328448443",2,FALSE,2,https://forums.craigslist.org/?act=Q&ID=328448443
divorce,59,75,You are correct on all counts.,No-Regerts,2023/10/11 15:57,"reply to this post rate flag You are correct on all counts. < No-Regerts > 2023-10-11 15:57 You are correct, there is too much to fix and now I have deep resentment. The list of serious issues is pretty long, and if a magic wand could give us a fresh start, I still wouldn’t do it. I feel like a big chunk of my life has been stolen from me. I’d like a little happiness before I’m too old to live it. https://forums.craigslist.org/?ID=328456203",3,FALSE,2,https://forums.craigslist.org/?act=Q&ID=328456203
divorce,59,76,"MAKE SURE, then, that you do not let her strip",-,2023/10/24 12:04,"reply to this post rate flag MAKE SURE, then, that you do not let her strip < - > 2023-10-24 12:04 you of the financial means to DO that. Also: lots of younger babes out there seeking older men....and no, I don't mean whores https://forums.craigslist.org/?ID=328586785",4,FALSE,2,https://forums.craigslist.org/?act=Q&ID=328586785
divorce,59,77,Because Jesus saves everything §,-,2023/10/24 12:03,reply to this post rate flag Because Jesus saves everything § < - > 2023-10-24 12:03 https://forums.craigslist.org/?ID=328586767,3,FALSE,2,https://forums.craigslist.org/?act=Q&ID=328586767
divorce,59,78,Good Answer!,MacMajor01,2023/10/25 4:06,"reply to this post rate flag Good Answer! < MacMajor01 > 2023-10-25 04:06 I Agree. But at the same time, the man must want it.... of course, Jesus can change that, too! :) https://forums.craigslist.org/?ID=328593105",4,FALSE,2,https://forums.craigslist.org/?act=Q&ID=328593105
divorce,59,79,Some great bro advice on here,Sunufagun,2023/10/10 18:56,"reply to this post rate flag Some great bro advice on here < Sunufagun > 2023-10-10 18:56 you're in the fog of war, brother. You don't know what's happening. Which end is up. She is no longer on your team. She is coming up with a plan. You need to protect yourself. You are only interested in yourself and what is in YOUR best interest. You are no longer a people pleaser. If she chooses to rage, threatens ""suicide"" or some BS, then so be it. She will put her threats in writing. Otherwise, you are not going to engage. You, on the other hand, will put very little in writing. Almost nothing. Nothing threatening. Ever. You will communicate now through attorneys. You're money bags, so you can afford it. But remember that every single time you talk or communicate with an attorney it's costing you. The attorney is not your friend. It's important for you to know that you and your soon to be ex are no longer friends. You had 28 years. Maybe 10 of those were good ones. Consider that a win, and you are moving on to better days. https://forums.craigslist.org/?ID=328445432",1,FALSE,2,https://forums.craigslist.org/?act=Q&ID=328445432
divorce,59,80,Thank you!,captwiggum,2023/10/11 15:33,"reply to this post rate flag Thank you! < captwiggum > 2023-10-11 15:33 Thank you. You were exactly correct about 28 years, 10 good years that ended 18 years ago. https://forums.craigslist.org/?ID=328456007",2,FALSE,2,https://forums.craigslist.org/?act=Q&ID=328456007
divorce,59,81,"Also, remember not to be ""the good man"" and",-,2023/11/1 12:01,"reply to this post rate flag Also, remember not to be ""the good man"" and < - > 2023-11-01 12:01 just let her have what she wants.....first, you LOSE everything that way and second HER attorney will say that is PROOF everything in the marriage was hers, anyway https://forums.craigslist.org/?ID=328673658",2,FALSE,2,https://forums.craigslist.org/?act=Q&ID=328673658
divorce,59,82,"Oh, and hold on tight because",Sunufagun,2023/10/10 19:00,"reply to this post rate flag Oh, and hold on tight because < Sunufagun > 2023-10-10 19:00 it's gonna storm. When you're going through hell, keep going. Keep your head down. Focus on yourself, your happiness and sanity. If you drink, stop. don't drink. Exercise. Get your mind and body right. You're getting into the ring. You must be focused. More focused than you've ever been. https://forums.craigslist.org/?ID=328445481",1,FALSE,2,https://forums.craigslist.org/?act=Q&ID=328445481
divorce,59,83,"If you're going through hell, keep on going",MacMajor01,2023/10/11 6:59,"reply to this post rate flag If you're going through hell, keep on going < MacMajor01 > 2023-10-11 06:59 Yep, just like the song says!!! :) youtube.com/watch?v=l50L4GYhpLc https://forums.craigslist.org/?ID=328448490",2,FALSE,2,https://forums.craigslist.org/?act=Q&ID=328448490
divorce,59,84,"Anxiouly attached, same but not same",gr8gazu,2023/10/22 19:45,"reply to this post rate flag Anxiouly attached, same but not same < gr8gazu > 2023-10-22 19:45 Hey man, I am in a simialar boat, my wife has not been there for me, I should leave but I can't and I don't know why, it is killing me every day. All my friends are in relationships, who do I turn to with this, I have been with her so long I don't know how to be on my own again. For what is is worth I have gone out to live music shows, I drive for lyft countless hours, but I come to my room empty and wonder what is next. I want her to come back so badly, but is that really the best for me? Lost in life. https://forums.craigslist.org/?ID=328569687",1,FALSE,2,https://forums.craigslist.org/?act=Q&ID=328569687
divorce,59,85,"I thought this, too...but you know what? My",-,2023/11/1 12:03,"reply to this post rate flag I thought this, too...but you know what? My < - > 2023-11-01 12:03 first night alone I felt as if for the first time in years...DECADES really....I could breathe....I slept like a log for the first time in years that night. https://forums.craigslist.org/?ID=328673682",2,FALSE,2,https://forums.craigslist.org/?act=Q&ID=328673682
divorce,59,86,Here is the long and short of it: Do NOT be,-,2023/10/24 11:01,"reply to this post rate flag Here is the long and short of it: Do NOT be < - > 2023-10-24 11:01 an ""honorable man"" in this. Too many men try to ""do the right thing"" and bend over for their spouse....providing her a target she can shove a telephone pole up. DO NOT DO THIS Remember that she is or will soon be trying to utterly destroy your life. Hide what you can, sell everything you can, get your fn'l ducks in a row and LAWYER THE FUCK UP https://forums.craigslist.org/?ID=328585787",1,FALSE,2,https://forums.craigslist.org/?act=Q&ID=328585787
divorce,59,87,"What you need, asap is a good therapist. Then",Fiveisenough,2023/10/24 14:36,"reply to this post rate flag What you need, asap is a good therapist. Then < Fiveisenough > 2023-10-24 14:36 a good divorce lawyer. See the first to get the courage to see the second. You don't have to give her everything, just half. If someone threatens to kill themselves, report it to the police and they will be taken into custody and get a psych evaluation. This could be very important information for your divorce lawyer, too. Don't tell anyone who might talk to her anything you're doing, or thinking of doing. Therapist, then lawyer. The good news is you can afford both, so there you go. So GO. https://forums.craigslist.org/?ID=328588679",1,FALSE,2,https://forums.craigslist.org/?act=Q&ID=328588679
divorce,59,88,Why give her half??? Take back EVERYTHING you,-,2023/11/1 12:06,"reply to this post rate flag Why give her half??? Take back EVERYTHING you < - > 2023-11-01 12:06 possibly can. If there are kids, the courts are going to RAPE the man and tell him he has no right to see his kids. If there are no kids the court is going to RAPE the man and tell him he ""owes"" money to this bitch. So hide, divest and SPEND every penny you can now, on YOU.... https://forums.craigslist.org/?ID=328673728",2,FALSE,2,https://forums.craigslist.org/?act=Q&ID=328673728
divorce,59,89,Guilt,ET53x12,2023/11/15 12:29,"reply to this post rate flag Guilt < ET53x12 > 2023-11-15 12:29 I was once where you were and kinda still am. I made peace with it, sort of. Not exactly the same situation, but I was worried about her possible depression , suicide, state of mind since our kid was still 6 or 7 and he lived with her in another state. Plus she has a disability, but I was like you, willing to give her everything just so I could walk away. Anyway, the bottom line I think is guilt. Let me know if you want to talk https://forums.craigslist.org/?ID=328814499",1,FALSE,2,https://forums.craigslist.org/?act=Q&ID=328814499
divorce,59,90,Franz,No-Regerts,2023/12/14 22:08,"reply to this post rate flag Franz < No-Regerts > 2023-12-14 22:08 Franz, I have a temp mail relay for you to contact me. 9557122793d33bbb9ee0cd7224b1c12d at res.craigslist.org I Look forward to hearing from you. https://forums.craigslist.org/?ID=329135448",1,FALSE,2,https://forums.craigslist.org/?act=Q&ID=329135448
divorce,59,91,Seeking BROTHER,JRWood,2023/12/28 3:01,"reply to this post rate flag Seeking BROTHER < JRWood > 2023-12-28 03:01 I WAS in your situation 30 some years ago. She wanted a divorce and couldn't stop it. I hooked up with a 18 y/o Filipina beautiful, spoke great English, had some college, long hair petite, didn't want anything besides coming here. A virgin, nice family, my daughter adopted her as her new mother. It has worked out good, she is now a nurse, some times you just have to start over. But a much better marriage and sex. Email me and will tell you more. https://forums.craigslist.org/?ID=329266712",1,FALSE,2,https://forums.craigslist.org/?act=Q&ID=329266712
divorce,59,92,Not a Bro But have advice,Frickable,2024/5/5 20:36,"reply to this post rate flag Not a Bro But have advice < Frickable > 2024-05-05 20:36 Hi, It will be very difficult for you, but it really is about getting control of yourself and your mind, because it sounds like this chick controls you, manipulates you. Your a prisoner to her behaviors. Do you have any family or friends that know you both or just you? Letting your family know or even hers how you feel and having them there while you attempt to speak with her and having them there to support her and what you have to say, might be the option you need. Her family will pick her up from her behavioral downfall and you can go. DUUUUUUUDDDDDEEEEE Life is TOO SHORT to live controlled, smothered, your should being murdered slowly for life.... Its too short for this. SOON YOU WILL BE DEAD. Your welcome. Yes dead. Do you want to die tomorrow not living? She is apparently find sitting in the house watching netflix and whatever, leave her to do what she wants to be happy... But your life will end ....in a slow painful sorrowful way. Technically you should just tell her about your unhappiness and that you are divorcing. Have the decree all done up..online or get a lawyer, get it ready so when you tell her, she can sign it. Just bamboozle her with it. ORRRRRR discuss it have it ready for a week later visit to the court house or lawyer. Either way Life is too short for the BS. FIND YOUR HAPPINESS. You can be friends and not be married just as you are doing now. ... https://forums.craigslist.org/?ID=330748024",1,FALSE,2,https://forums.craigslist.org/?act=Q&ID=330748024
divorce,93,93,Advice pls,ChrisCam_HK,2023/9/15 7:10,"reply to this post rate flag Advice pls < ChrisCam_HK > 2023-09-15 07:10 How to contact my Japanese ex wife? Have been divorced for 25 years and have been unable to contact my ex. She returned to Japan, the only contact details I had were for her family. Alas, they and I don't really get on and we have a complete language gap, so no use in sending post to their address or calling them. Any advice please? Thanks in advance, Chris https://forums.craigslist.org/?ID=328175263",0,TRUE,2,https://forums.craigslist.org/?act=Q&ID=328175263
divorce,93,94,finding ex,heavy-handed,2023/9/18 15:15,"reply to this post rate flag finding ex < heavy-handed > 2023-09-18 15:15 With all the online databases and you knowing her name and age, you should be able to narrow it down to like 12 people. Then if it makes you feel better send the same letter to all 12, with NO return address. You say your piece and go on with your life. https://forums.craigslist.org/?ID=328209449",1,FALSE,2,https://forums.craigslist.org/?act=Q&ID=328209449
divorce,95,95,sell his prized possessions for cash,goskins47,2023/9/10 14:48,"reply to this post rate flag sell his prized possessions for cash < goskins47 > 2023-09-10 14:48 Don't let that jerk take advantage of you. Show him who stronger. I will buy his prized car, boat, etc for cash. https://forums.craigslist.org/?ID=328123541",0,TRUE,2,https://forums.craigslist.org/?act=Q&ID=328123541
divorce,95,96,They may be tired of dealing with douchebags §,-,2023/9/12 10:49,reply to this post rate flag They may be tired of dealing with douchebags § < - > 2023-09-12 10:49 https://forums.craigslist.org/?ID=328142621,1,FALSE,2,https://forums.craigslist.org/?act=Q&ID=328142621
divorce,97,97,I'm freaking out,justsomelostguy,2023/8/18 12:28,"reply to this post rate flag I'm freaking out < justsomelostguy > 2023-08-18 12:28 I'm freaking out here. I made the decision on Tuesday and moved my stuff out I can't sleep, I can't eat, I can't breathe. What's the timeline one being able to breathe again? I'm really losing it. https://forums.craigslist.org/?ID=327874758",0,TRUE,2,https://forums.craigslist.org/?act=Q&ID=327874758
divorce,97,98,try a different  blend of medical marijuana,-may-i-recommend-,2023/8/18 21:14,"reply to this post rate flag try a different blend of medical marijuana < -may-i-recommend- > 2023-08-18 21:14 Harlequin Harlequin is a Sativa-dominant strain with a high CBD content, making it ideal for helping anxiety and stress without causing sedation. Harlequin has a sweet and earthy flavor, with a high that is uplifting and energizing. The CBD in Harlequin helps to reduce anxiety and promote relaxation, while the THC provides a gentle boost in mood and energy.<img https://forums.craigslist.org/?ID=327880093",1,FALSE,2,https://forums.craigslist.org/?act=Q&ID=327880093
divorce,97,99,every day,heavy-handed,2023/8/19 10:48,"reply to this post rate flag every day < heavy-handed > 2023-08-19 10:48 Gets a little better, today will be your worst day, if you can manage through it tomorrow will be easier. https://forums.craigslist.org/?ID=327883372",1,FALSE,2,https://forums.craigslist.org/?act=Q&ID=327883372
divorce,97,100,thank you!,rosends,2023/8/21 16:24,"reply to this post rate flag thank you! < rosends > 2023-08-21 16:24 The increments are small but they are there. I appreciate your encouragement. Today she suggested mediation (to resolve the equitable distribution of assets and liabilities) which means she's to some degree, onboard. That and xanax will be big helps. I actually ate a peanut butter sandwich and don't yet feel like I'm going to be sick. https://forums.craigslist.org/?ID=327907014",2,FALSE,2,https://forums.craigslist.org/?act=Q&ID=327907014
divorce,97,101,A few things,heavy-handed,2023/8/24 15:37,"reply to this post rate flag A few things < heavy-handed > 2023-08-24 15:37 If you do mediate ensure you cover EVERYTHING in writing. Don't assume anything and don't forget / skip anything. Remember you don't always have to follow the written agreement later, but stuff not listed has no way to be covered / handled later. And two , enjoy yourself, go to work on yourself, get some new cloths, workout, drop weight, get a new haircut and style. It will make you feel better and will clearly set yourself up for success through the process. And avoid drugs / alcohol, and lonely women (for the most part). https://forums.craigslist.org/?ID=327944200",3,FALSE,2,https://forums.craigslist.org/?act=Q&ID=327944200
divorce,97,102,You made your bed now lie in it!,MacMajor01,2023/8/20 5:05,"reply to this post rate flag You made your bed now lie in it! < MacMajor01 > 2023-08-20 05:05 You made your decision, so deal with it! Apparently you wanted out and made your move and now you are out. So be happy. fyi, you asked ""What's the timeline one being able to breathe again?"" Well, if you go a couple minutes w/out breathing, I don't think you'll be asking anymore questions!!!! https://forums.craigslist.org/?ID=327889464",1,FALSE,2,https://forums.craigslist.org/?act=Q&ID=327889464
divorce,97,103,"Jesus, most guys usually go to a nice beach",resort---,2023/8/22 12:11,"reply to this post rate flag Jesus, most guys usually go to a nice beach < resort--- > 2023-08-22 12:11 me time vacation, before moving out, get a tan. drink. party a little bit, looks like your'e overdue https://forums.craigslist.org/?ID=327915921",1,FALSE,2,https://forums.craigslist.org/?act=Q&ID=327915921
divorce,97,104,Bars are not to meet women,mnsiu,2023/10/10 8:41,reply to this post rate flag Bars are not to meet women < mnsiu > 2023-10-10 08:41 You have too much competition to meet women in a bar. Try a singles group in a church! https://forums.craigslist.org/?ID=328437741,2,FALSE,2,https://forums.craigslist.org/?act=Q&ID=328437741
divorce,97,105,Sounds like you hit the water stomach first.,loserman15,2023/8/27 14:30,"reply to this post rate flag Sounds like you hit the water stomach first. < loserman15 > 2023-08-27 14:30 Heat of the moment. It'll dissipate. Ask anyone who's experienced panic attacks - feels like you're going to die, but eventually you're better off for your system having let off some of the stress. https://forums.craigslist.org/?ID=327974670",1,FALSE,2,https://forums.craigslist.org/?act=Q&ID=327974670
divorce,97,106,About 18 years. §,nojoy,2023/9/1 15:12,reply to this post rate flag About 18 years. § < nojoy > 2023-09-01 15:12 https://forums.craigslist.org/?ID=328032905,1,FALSE,2,https://forums.craigslist.org/?act=Q&ID=328032905
divorce,97,107,Years married?  Kids?  Sparse information here §,other8,2023/9/5 9:05,reply to this post rate flag Years married? Kids? Sparse information here § < other8 > 2023-09-05 09:05 https://forums.craigslist.org/?ID=328064718,1,FALSE,2,https://forums.craigslist.org/?act=Q&ID=328064718
divorce,97,108,You sound totally codependent to me,Zenish,2023/9/7 9:49,reply to this post rate flag You sound totally codependent to me < Zenish > 2023-09-07 09:49 Get your own life https://forums.craigslist.org/?ID=328088546,1,FALSE,2,https://forums.craigslist.org/?act=Q&ID=328088546
divorce,97,109,I have found that taking a walk or exercise,1-OldSaguaro,2024/1/8 18:11,reply to this post rate flag I have found that taking a walk or exercise < 1-OldSaguaro > 2024-01-08 18:11 really helps me to get a grip when things are out of my control. A healthy relationship with God is more valuable. My stress has been family and work related. Things pass given time and perspective. https://forums.craigslist.org/?ID=329400319,1,FALSE,2,https://forums.craigslist.org/?act=Q&ID=329400319
divorce,110,110,revenge,goskins47,2023/8/11 15:20,"reply to this post rate flag revenge < goskins47 > 2023-08-11 15:20 If you want to get revenge on that cheating spouse, sell me their prized boat for cheap. https://forums.craigslist.org/?ID=327797280",0,TRUE,2,https://forums.craigslist.org/?act=Q&ID=327797280
divorce,110,111,Hilarious! I don't believe in revenge §,MacMajor01,2023/8/12 6:25,reply to this post rate flag Hilarious! I don't believe in revenge § < MacMajor01 > 2023-08-12 06:25 https://forums.craigslist.org/?ID=327800788,1,FALSE,2,https://forums.craigslist.org/?act=Q&ID=327800788
